lat,long,price,sqft_living,sqft_lot,sqft_above,sqft_basement,sqft_living15,sqft_lot15
47.4832,-122.181,324500,1590,4108,1590,0,2160,3912
47.768,-122.251,599000,3700,11000,1840,1860,1720,11564
47.4617,-122.159,525000,3670,9958,3670,0,3300,10679
47.7548,-122.317,400000,1630,10304,1630,0,1480,8515
47.4176,-122.343,887500,4230,54977,3780,450,2880,27201
47.6896,-122.307,344000,1060,3325,770,290,1820,4275
47.7434,-122.174,525000,2700,7434,2700,0,2660,8405
47.7311,-122.204,385000,2110,8000,2110,0,1740,7270
47.6085,-122.013,820000,3720,8633,3720,0,3515,9660
47.6672,-122.409,1.31E+06,3440,5000,2560,880,3090,10241
47.6206,-122.056,549000,2420,59800,1350,1070,2160,17598
47.5177,-122.353,180000,1090,6771,1090,0,1230,4662
47.5388,-121.87,589000,2910,5776,2910,0,2550,6750
47.5564,-122.278,350000,1050,5518,1050,0,1490,4269
47.334,-122.3,197400,1610,7575,1110,500,1920,8400
47.3731,-122.172,267000,1760,6477,1760,0,1890,6800
47.5817,-122.007,480000,1540,20281,1540,0,1710,21090
47.703,-122.28,650000,2580,9450,1660,920,2060,9450
47.6744,-122.383,600000,1370,5000,1370,0,1500,5000
47.7028,-122.013,490000,1440,6265,1440,0,1810,5209
47.4577,-122.171,225000,1410,7700,980,430,1510,7700
47.6384,-122.174,640000,1980,10115,1980,0,2800,10143
47.589,-122.165,710000,2440,3427,1990,450,2440,2601
47.7313,-121.971,325000,1350,11805,1350,0,1350,14200
47.7741,-122.122,595000,3130,28001,2210,920,2710,34999
47.3019,-122.216,128750,880,7004,880,0,880,7828
47.6078,-122.128,465000,1920,7300,1240,680,1920,7700
47.6838,-122.323,710000,2700,7625,1450,1250,1760,3300
47.5496,-122.385,605000,1670,6000,840,830,1100,6000
47.547,-122.219,994000,3470,20445,3470,0,3360,21950
47.7133,-122.217,489950,1820,7326,1820,0,2430,7696
47.7291,-122.339,365000,1310,8160,1310,0,1090,7560
47.3898,-122.154,359950,1790,7212,1790,0,2330,7212
47.4912,-122.145,495000,2460,4774,2460,0,2510,4399
47.4293,-122.151,255000,1060,9039,1060,0,1410,9515
47.7207,-122.222,330000,1340,10276,1340,0,2950,7987
47.6634,-122.144,450000,1480,8394,1480,0,1920,9184
47.5428,-121.861,655000,3500,11306,3500,0,3180,8028
47.3397,-122.322,485000,2910,16362,2120,790,2850,14904
47.7578,-122.094,375000,1940,15909,970,970,1940,15120
47.5902,-122.018,570000,2280,4534,2280,0,2246,4534
47.6972,-122.349,350000,1190,1022,1190,0,1210,1171
47.5058,-122.384,550000,1260,6000,1260,0,2020,6600
47.6692,-122.151,513000,2270,8652,1150,1120,1950,8050
47.5237,-122.376,450000,1990,7320,1030,960,1320,7320
47.5917,-122.296,432500,1500,1856,750,750,1220,1739
47.1776,-121.944,432000,2060,329903,2060,0,2240,220232
47.7213,-122.11,480000,1950,8892,1950,0,1900,8750
47.7311,-122.226,402200,1790,6980,1330,460,1770,8081
47.5872,-122.196,650000,1520,10227,1520,0,2710,10912
47.5825,-122.242,1.20E+06,3240,13044,3240,0,2920,13044
47.375,-122.227,312000,2440,13250,1440,1000,2400,10650
47.5723,-122.382,610000,2220,5821,1380,840,1850,5000
47.6802,-122.361,823000,2640,7722,1650,990,1750,4000
47.6706,-122.3,471000,1450,3750,950,500,1850,4000
47.6946,-122.185,481015,1550,5511,1550,0,1620,5511
47.5632,-122.215,1.96E+06,6200,23373,5050,1150,3700,14486
47.692,-122.099,624000,2810,11250,1680,1130,2110,11250
47.7393,-122.181,480000,2080,7966,1200,880,1920,7500
47.6217,-122.198,815000,1370,8671,1370,0,1580,8671
47.6237,-122.228,1.65E+06,2920,20400,2920,0,3080,20400
47.5118,-122.348,180000,1000,18513,1000,0,1280,8113
47.3438,-122.037,156601,1210,9750,1210,0,1650,9750
47.3557,-122.026,374950,2790,4650,2790,0,2850,4650
47.5134,-122.388,368000,1660,4680,830,830,1930,5400
47.6727,-122.33,550000,1650,3952,1650,0,1210,4560
47.2752,-122.251,198000,1300,6318,1300,0,1150,8002
47.7227,-122.179,345000,1090,7200,1090,0,1240,7200
47.6176,-122.223,1.71E+06,2660,6572,1960,700,3960,14595
47.2763,-122.257,185900,940,10890,940,0,1370,10255
47.5617,-122.134,950000,2750,18029,1810,940,2850,10021
47.5522,-122.103,995000,3850,13551,3000,850,3480,10737
47.7132,-122.334,345000,860,8250,860,0,1780,11200
47.5697,-122.219,741000,2070,10125,1390,680,1850,10125
47.7199,-122.025,737000,2290,9772,2290,0,1810,6077
47.7728,-122.386,668750,2340,6420,1590,750,2110,10856
47.5316,-122.056,575000,2680,8625,1590,1090,2620,14275
47.366,-122.093,280000,1710,5440,1030,680,1620,6696
47.6344,-122.126,583000,1800,10050,1800,0,1610,10050
47.7758,-122.238,196000,1510,9600,1090,420,1870,10681
47.432,-122.189,349950,1700,7496,1700,0,2280,7496
47.6727,-122.397,429000,1350,3333,1350,0,1530,5000
47.3927,-122.194,270000,2140,10320,1330,810,2050,8964
47.5525,-122.3,385000,2700,7416,1350,1350,2260,5324
47.6748,-122.352,535000,920,5000,920,0,1890,5000
47.7672,-122.348,352500,1500,10269,1030,470,2090,10269
47.6864,-122.365,624000,1510,5200,860,650,1650,4160
47.4571,-122.17,215000,1980,7958,1980,0,1510,8438
47.5581,-122.213,870000,4500,21780,3040,1460,3540,20473
47.495,-122.155,440000,3220,8256,2610,610,2500,9472
47.6124,-122.314,518000,1140,1149,940,200,1460,1149
47.3474,-122.037,259500,1490,7589,1490,0,1510,6603
47.6398,-121.985,795127,4360,91158,3360,1000,3540,90940
47.5765,-122.154,290000,960,9000,960,0,1520,9000
47.3935,-122.3,385000,2253,7700,2253,0,1786,9052
47.747,-122.301,259950,770,6542,770,0,1120,8149
47.4911,-122.154,330000,1310,2915,1310,0,1310,3425
47.5206,-122.363,280000,980,7480,830,150,1140,7480
47.5842,-122.045,595000,1820,20011,1820,0,2710,33915
47.6303,-122.065,925900,3980,7828,3980,0,3980,8910
47.7671,-122.263,499000,3010,9600,2410,600,2620,9660
47.267,-122.31,325000,1830,7762,1830,0,2109,8966
47.6336,-122.192,895000,2550,20875,1610,940,2510,21673
47.4756,-122.174,162248,800,8960,800,0,850,8082
47.5027,-122.381,1.07E+06,2890,21480,1790,1100,2110,8107
47.6819,-122.287,430000,1810,5080,1030,780,1780,7620
47.6819,-122.287,615500,1810,5080,1030,780,1780,7620
47.5551,-122.292,260000,940,5650,940,0,1180,5276
47.5597,-121.85,295000,1810,42981,1810,0,1980,113691
47.6109,-122.285,1.19E+06,2550,6117,1650,900,2100,4967
47.7064,-122.224,749950,2370,2971,2080,290,2970,7500
47.5238,-122.35,175000,1370,5080,1120,250,1020,5080
47.5238,-122.35,415000,1370,5080,1120,250,1020,5080
47.3231,-122.215,190000,1200,8316,1200,0,1250,8316
47.6702,-122.364,625000,2100,3264,1350,750,1720,3750
47.6988,-121.915,420000,2020,21010,2020,0,1850,18151
47.3864,-122.22,339900,1570,9210,1400,170,2326,9210
47.7637,-122.266,160000,1140,23030,1140,0,1850,14260
47.3557,-122.016,353000,1830,5331,1830,0,1830,5175
47.6232,-122.043,390000,1010,14183,1010,0,1750,11700
47.7382,-122.287,675000,1770,9858,1770,0,2470,9858
47.4787,-122.128,400000,2120,3757,2120,0,2230,4103
47.5928,-122.29,1.34E+06,3190,5040,2160,1030,2390,4800
47.6209,-122.216,1.65E+06,2780,11904,1730,1050,3590,13860
47.6705,-122.34,1.00E+06,3350,9450,2180,1170,2660,4500
47.6991,-122.196,850000,3450,28324,2350,1100,2640,14978
47.5498,-122.355,275000,1060,6954,1060,0,1560,6954
47.5314,-122.047,450000,1670,2589,1670,0,1670,2897
47.3369,-122.32,305000,2251,12731,1390,861,2520,12539
47.6807,-122.364,643002,1770,3744,1270,500,1400,4680
47.6644,-122.13,468000,1510,4500,1510,0,1740,6000
47.3506,-122.006,324950,1770,5000,1770,0,2080,5100
47.4034,-122.176,290000,1260,7346,1260,0,1460,7363
47.697,-122.199,488500,1710,10959,1030,680,1710,10498
47.7611,-122.351,367950,2290,8234,1250,1040,1660,7200
47.5015,-122.35,285000,790,6555,790,0,1440,7601
47.501,-122.463,417000,1820,52889,1820,0,1820,45528
47.6388,-122.149,1.12E+06,3180,31931,2390,790,3180,35007
47.5323,-122.238,1.55E+06,5280,17677,3220,2060,3470,17474
47.3256,-122.378,604000,3240,33151,3240,0,4050,24967
47.4378,-122.16,380000,2390,8102,2390,0,2310,8606
47.3853,-122.028,336500,2500,5264,2500,0,1960,5250
47.6807,-122.318,685000,2290,6000,2290,0,2000,3150
47.5692,-122.189,4.21E+06,7440,21540,5550,1890,4740,19329
47.5872,-122.241,670000,1600,16868,990,610,2600,12735
47.6454,-122.354,524000,1120,2000,1120,0,1500,4000
47.3173,-122.317,172000,1340,10260,1340,0,1250,8775
47.6637,-122.316,680000,1670,3000,900,770,1330,1099
47.2925,-122.107,549900,2830,213879,2830,0,2250,213008
47.3168,-122.079,357000,2700,49428,2700,0,2728,85905
47.5238,-122.356,107000,910,5120,910,0,1410,5132
47.5238,-122.356,232900,910,5120,910,0,1410,5132
47.684,-122.341,800000,2370,3302,1610,760,2170,3800
47.7063,-122.342,248500,880,1498,880,0,880,5060
47.5708,-122.405,670000,2050,6420,1730,320,2370,7620
47.4018,-122.037,207000,1180,21275,1180,0,1490,35100
47.2899,-122.192,164000,1070,8250,1070,0,1190,8250
47.6416,-122.361,570500,1380,1800,1080,300,1600,3600
47.5683,-122.091,599990,2680,9162,1570,1110,2480,8261
47.7097,-122.216,395000,2100,9599,1060,1040,1680,10712
47.7479,-121.972,979500,4133,361548,4133,0,1970,291416
47.7114,-122.284,207000,920,5546,920,0,1300,5546
47.7114,-122.284,237000,920,5546,920,0,1300,5546
47.5946,-122.006,650100,1750,60872,1180,570,2480,5425
47.656,-122.134,385000,1950,7350,1150,800,2050,9068
47.4899,-122.339,335000,1660,11437,1660,0,1290,7860
47.2659,-122.215,347000,2670,10026,2670,0,2420,11900
47.42,-122.317,204000,980,8000,980,0,1240,8000
47.6647,-122.142,615000,1780,10260,1780,0,2360,10080
47.5827,-122.197,943500,2370,10890,2370,0,2370,9514
47.5636,-122.316,560000,1640,7333,1020,620,2130,4933
47.5618,-122.176,547500,2610,7254,1610,1000,2250,7407
47.5067,-122.164,359500,2030,7210,1450,580,1750,8387
47.5516,-122.03,660000,2590,35640,2590,0,2590,31200
47.3635,-122.052,258000,1620,7540,1310,310,1580,7540
47.3519,-122.14,355000,2040,22693,2040,0,1950,6280
47.5232,-122.375,253500,810,4800,810,0,1240,7740
47.534,-122.172,422500,1270,8920,1270,0,1590,8589
47.3086,-122.328,239000,1470,2052,1470,0,1470,2052
47.6882,-122.184,628000,1720,8521,1140,580,1530,8692
47.5364,-122.365,352000,1320,1957,660,660,1420,2198
47.7052,-122.346,311600,1358,1196,1358,0,1358,1196
47.3417,-122.281,235000,2070,7245,1060,1010,1450,7350
47.5633,-122.218,870000,2910,9525,2910,0,2740,9525
47.3344,-122.28,190848,1370,7904,900,470,1370,7900
47.6746,-122.32,570000,2340,5080,1170,1170,1270,3270
47.5824,-122.384,661254,2290,6250,1690,600,1920,4335
47.6781,-122.374,575000,1650,5000,1650,0,1690,2276
47.7281,-122.335,230000,650,5360,650,0,1110,6700
47.5677,-122.086,680000,2300,9914,2300,0,2240,9032
47.5138,-122.364,148000,620,8261,620,0,1180,8244
47.5138,-122.364,244900,620,8261,620,0,1180,8244
47.4845,-122.331,214950,1400,6600,1280,120,1730,6600
47.5778,-122.389,580000,1800,6250,1420,380,1800,5625
47.4556,-122.209,263000,1300,7885,1300,0,1840,7600
47.4875,-122.255,317000,2360,11375,1180,1180,1160,7800
47.4596,-122.065,302000,3320,13500,1750,1570,1830,13800
47.6497,-122.217,899000,1480,6978,1480,0,2660,13062
47.6685,-122.409,1.29E+06,2190,11394,1550,640,2190,9540
47.4549,-122.363,710000,3740,136915,3100,640,2400,16104
47.4901,-122.185,230000,1360,9310,1020,340,1480,8330
47.531,-122.373,430000,1210,5200,1210,0,890,5200
47.5878,-121.969,1.17E+06,4610,13252,4610,0,4400,15154
47.6942,-122.315,397000,860,6380,860,0,1250,6380
47.7174,-122.308,595000,2250,8300,2250,0,1790,7626
47.5217,-122.05,485000,2030,10089,1330,700,2030,9827
47.7587,-122.274,755000,3260,24300,2310,950,2390,32057
47.455,-122.35,185000,1840,8100,920,920,1250,8100
47.455,-122.35,340000,1840,8100,920,920,1250,8100
47.3629,-122.026,236000,2000,5827,2000,0,1710,6929
47.7441,-122.173,550000,2810,7549,2810,0,2750,7642
47.6794,-122.351,680000,1780,5720,980,800,1620,5050
47.5855,-122.031,630000,2540,8706,2540,0,2540,6239
47.54,-122.267,560000,2340,3477,1170,1170,2110,6300
47.5081,-122.385,385000,1480,6600,740,740,1250,7300
47.7052,-122.346,280000,1358,1141,1358,0,1358,1196
47.3746,-122.149,225000,1750,7490,1180,570,1570,7490
47.5449,-122.215,610000,1830,29110,1230,600,3630,16488
47.6752,-122.281,592500,1170,6750,800,370,1330,6750
47.5774,-122.054,750000,3170,7634,3170,0,2940,7846
47.3638,-122.091,164000,1530,4875,1530,0,1470,4875
47.7414,-122.315,320000,1100,8281,1100,0,1510,8281
47.5692,-122.006,544000,2030,3974,2030,0,1780,3953
47.4428,-122.134,344950,1870,7500,1320,550,1870,7275
47.3752,-122.029,539500,3080,12476,3080,0,3130,13631
47.4722,-122.001,420000,2480,60548,1600,880,2390,90169
47.7712,-122.299,305000,910,22725,910,0,2000,14566
47.7317,-122.343,229000,810,5100,810,0,1500,5100
47.5198,-122.156,1.07E+06,3990,9938,3990,0,3490,11734
47.6917,-122.341,397500,1430,1383,1430,0,1430,1347
47.6944,-122.175,540000,2190,8402,2190,0,2210,7802
47.6353,-122.124,650000,2290,10186,2290,0,2150,10186
47.5924,-122.287,1.90E+06,3020,13237,2840,180,3680,12620
47.6359,-121.94,649000,2260,280962,1890,370,2860,219542
47.4891,-122.263,287500,2020,67953,1620,400,1270,13198
47.6829,-122.4,815000,2620,4743,1310,1310,1900,4764
47.6481,-122.081,795000,2830,8630,2830,0,3190,7515
47.5192,-122.046,502775,1700,9840,1200,500,2040,14169
47.4962,-122.242,222900,1110,6411,1110,0,1150,6504
47.3268,-122.388,399950,2150,64694,1450,700,2430,59612
47.6278,-122.108,728000,2650,13684,2650,0,2650,12032
47.6403,-121.992,850000,3870,65556,3870,0,4290,67019
47.7356,-121.959,525000,2530,17856,2530,0,2530,14640
47.4299,-122.199,257000,1450,7850,1450,0,1360,10400
47.5418,-122.287,433500,2200,3360,2200,0,2130,3423
47.2901,-122.279,314950,1890,9623,1290,600,1510,9711
47.6949,-122.119,500000,1530,14633,1100,430,1780,8100
47.7394,-122.252,300000,1590,8911,1590,0,1590,9625
47.6449,-122.059,645000,2690,18653,2690,0,2230,9744
47.3422,-122.089,222500,990,10125,990,0,1360,10125
47.5026,-122.172,275000,1300,8099,1080,220,1270,8099
47.5284,-122.265,498000,1720,6570,1720,0,1360,6000
47.7018,-122.189,800000,2080,75794,2080,0,1870,11020
47.267,-122.312,297000,1840,8234,1840,0,1940,7601
47.4928,-122.229,625000,4010,6000,2560,1450,2440,6000
47.5593,-122.016,770000,3560,6187,3560,0,3190,6981
47.6793,-122.319,517000,1640,4635,1540,100,1530,4635
47.6946,-122.357,238000,530,6350,530,0,1200,6350
47.4778,-122.288,234550,1990,15375,1140,850,1160,10236
47.3505,-122.305,230500,1690,7245,1160,530,1690,6720
47.7015,-122.301,585000,2670,16777,1620,1050,1610,8227
47.6604,-122.324,733000,1930,3876,1450,480,1280,3825
47.6631,-122.365,357950,810,3880,810,0,900,4365
47.6817,-122.36,530000,1550,3680,1050,500,1560,4000
47.4485,-122.278,377500,2640,10720,2640,0,1680,10018
47.5406,-121.887,475000,2320,10046,2320,0,2320,5253
47.2881,-122.086,399000,2170,73616,2170,0,1710,297514
47.5791,-122.392,660000,2080,5750,1040,1040,1710,4830
47.6095,-122.122,400000,2070,10488,1080,990,1740,9225
47.6639,-122.364,440000,800,4850,800,0,1150,4365
47.3849,-122.163,366400,2040,14383,1270,770,2030,11500
47.742,-122.208,627250,2830,10677,2830,0,2970,9619
47.6985,-122.364,375950,1480,7560,1100,380,1510,7250
47.2976,-122.377,162000,1810,6750,1280,530,1690,7770
47.663,-122.335,780000,1970,2600,1970,0,1680,3120
47.5866,-122.389,705000,2650,4316,1520,1130,1690,5625
47.3426,-122.321,450000,2820,15233,1820,1000,2560,11998
47.5095,-122.193,311000,1400,7880,1000,400,1400,7279
47.5692,-122.021,485000,1580,6065,1580,0,1770,6700
47.7558,-122.142,485000,1800,11034,1800,0,1940,8900
47.558,-122.277,725000,3360,6000,2640,720,1930,6000
47.2649,-122.285,185000,1510,17040,1510,0,1520,14000
47.6332,-122.199,1.89E+06,4285,9345,4285,0,1570,8994
47.3713,-122.091,260000,1610,7423,1610,0,1530,8102
47.3457,-122.041,356000,2470,5074,2470,0,2470,5078
47.3746,-122.183,225205,1200,7220,1200,0,1200,7200
47.7,-122.375,445000,1260,8910,1260,0,1560,8910
47.5484,-122.278,356000,920,4095,920,0,1460,4945
47.5875,-122.24,760250,2540,8250,1440,1100,2540,11000
47.7142,-122.033,572000,1870,5143,1870,0,1810,5143
47.579,-122.284,970000,3060,9950,1810,1250,4950,10655
47.3817,-122.035,348450,1950,8628,1950,0,2210,9019
47.7499,-122.111,535500,1730,40250,1730,0,1730,36250
47.7216,-122.282,710000,2570,9600,1620,950,2680,9900
47.584,-122.198,745000,1490,9800,1140,350,2310,9800
47.4973,-122.341,355000,2040,8265,2040,0,2160,8265
47.3666,-122.119,333000,2690,5505,2690,0,2690,5505
47.349,-122.036,282000,1610,6000,1610,0,1570,6000
47.6365,-122.361,840500,2520,5400,1410,1110,1960,5400
47.6136,-122.121,432000,1550,8134,1550,0,1360,8000
47.5672,-122.372,625000,1800,4800,900,900,1400,4800
47.4941,-122.312,209977,1170,6134,1170,0,1440,9823
47.2616,-122.251,174000,900,13531,900,0,1767,8308
47.6869,-122.126,740000,2800,8540,1730,1070,2470,9400
47.676,-122.308,518000,1830,4500,1830,0,1830,4080
47.6652,-122.338,539000,1380,3225,940,440,1250,3750
47.532,-122.05,575000,1990,9600,1530,460,2170,10400
47.6192,-122.316,530000,1170,976,780,390,1280,1183
47.4153,-122.184,242025,1400,54014,1400,0,1910,8523
47.5876,-122.193,1.03E+06,2620,11200,1770,850,2360,11200
47.3837,-122.307,230000,880,7500,880,0,880,7500
47.4645,-122.196,350000,2260,7500,1460,800,2260,7500
47.6829,-122.195,595000,1300,11520,1300,0,1440,8064
47.7222,-122.108,440000,1450,6829,1450,0,1950,7622
47.6461,-122.357,550000,1110,6000,1110,0,1460,6000
47.6316,-122.303,940000,1890,5940,1470,420,2430,5940
47.5927,-122.306,375000,1100,1751,940,160,1380,1751
47.6511,-122.405,567500,1350,4592,1070,280,1610,5102
47.5529,-122.026,735000,3020,50800,1510,1510,2400,27135
47.4943,-122.337,114000,730,5200,730,0,1220,6240
47.6422,-122.36,608000,1390,3600,1010,380,1590,3600
47.6522,-121.966,442500,2710,47419,2170,540,2130,48144
47.7336,-122.339,381800,1530,5250,1110,420,1100,5250
47.571,-122.391,330000,2170,3978,1340,830,1350,4680
47.7351,-122.178,90000,790,2640,790,0,1310,2064
47.5509,-122.366,312000,1160,8625,1160,0,960,5750
47.777,-122.307,339000,1080,8100,1080,0,1080,8100
47.3098,-122.381,313000,2190,8000,2190,0,1980,8000
47.5654,-122.092,618080,2030,6500,2030,0,2030,8485
47.4543,-122.125,325000,2480,8755,2480,0,2280,9940
47.5089,-122.346,242000,2240,7620,1120,1120,1080,7620
47.7772,-122.357,364000,1650,7311,860,790,1660,7255
47.5643,-122.38,545000,1700,5750,1450,250,1700,5750
47.3043,-122.343,445000,2790,16173,2790,0,2890,11632
47.7005,-122.232,1.09E+06,3010,10830,3010,0,3010,10650
47.6208,-122.141,660000,2550,10000,1290,1260,2270,8640
47.6911,-122.054,845000,2880,35610,2880,0,3460,35610
47.5893,-122.299,417000,2090,4000,1060,1030,1590,4000
47.4934,-122.173,213800,740,5200,740,0,750,5200
47.5551,-122.396,400000,960,6200,960,0,1000,6000
47.7076,-122.356,759950,2100,7560,2100,0,1250,7560
47.6451,-122.387,990000,2540,5930,2540,0,1400,4000
47.6118,-122.169,710000,1650,10250,1650,0,2400,10250
47.5565,-122.377,315000,770,4600,770,0,1550,4600
47.5392,-122.186,515000,2280,14810,1500,780,2690,12196
47.5741,-122.414,638000,1660,3729,970,690,1560,3729
47.7307,-122.297,370000,2020,8100,1160,860,1840,8680
47.3251,-122.268,184000,970,14850,970,0,1410,14850
47.6313,-122.008,583800,2480,6600,2480,0,2310,6656
47.5074,-122.163,309500,1250,7320,1250,0,1770,7320
47.6422,-122.157,1.96E+06,4430,31353,4430,0,3900,35237
47.5519,-122.292,299000,740,5000,740,0,1400,4400
47.4903,-122.245,215000,710,7200,710,0,960,7200
47.479,-122.356,410000,1970,10500,1820,150,2090,12300
47.6494,-122.395,478000,820,6000,820,0,1630,6000
47.5474,-122.388,431000,1000,6500,1000,0,1280,6500
47.6325,-121.97,635000,3080,35430,3080,0,2640,28972
47.5434,-122.175,648000,2410,12000,2410,0,2080,12000
47.5345,-122.179,640000,2370,11172,2370,0,2550,11558
47.5539,-122.108,932808,4690,6705,3450,1240,4070,11505
47.7103,-122.027,835000,2280,6815,2280,0,2280,6750
47.6465,-122.395,469775,1530,7020,1030,500,2090,6600
47.6832,-121.907,587000,3610,52595,3610,0,1620,60112
47.6448,-122.358,677915,1740,3600,990,750,1250,3600
47.5866,-122.116,1.08E+06,3600,9200,2100,1500,2700,9775
47.6811,-122.283,671000,3130,5700,1750,1380,2080,5700
47.5435,-121.888,695000,3940,9780,3940,0,3550,8468
47.481,-122.292,205000,2200,13320,1100,1100,1330,6099
47.761,-122.307,350000,1510,7200,1510,0,1950,10656
47.4779,-122.161,360000,1560,7930,1560,0,1720,8073
47.3657,-122.021,313999,1870,4198,1870,0,1870,4184
47.3551,-122.148,300000,2070,7225,1690,380,2070,7400
47.7661,-122.306,452000,1660,11747,830,830,1900,19850
47.6262,-121.96,495500,2010,57934,2010,0,2040,55527
47.3199,-122.1,288000,1410,40500,1410,0,1570,40500
47.3352,-122.307,227490,1820,7194,1820,0,1420,7560
47.6916,-121.916,470950,2560,16420,2560,0,2120,16298
47.5471,-122.016,735000,2450,4187,2450,0,2320,4187
47.6684,-122.319,730000,3110,4400,2010,1100,1240,4280
47.4377,-122.132,412000,2210,7000,2210,0,2260,7224
47.5222,-121.874,589500,2630,6326,2630,0,3240,6229
47.5432,-122.277,291000,2350,8636,1550,800,1500,7366
47.6418,-122.392,1.30E+06,4450,7680,3460,990,2550,6400
47.3262,-122.342,190000,1200,10458,1200,0,1160,9000
